<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.10	03:05:00	1.24294	1.24317	1.24285	1.24309	331	0	7
2023.04.10	03:10:00	1.24308	1.24319	1.24294	1.24294	271	0	7
2023.04.10	03:15:00	1.24287	1.24290	1.24237	1.24238	518	0	7
2023.04.10	03:20:00	1.24240	1.24252	1.24221	1.24244	319	0	7
2023.04.10	03:25:00	1.24244	1.24253	1.24227	1.24233	308	0	7
2023.04.10	03:30:00	1.24234	1.24247	1.24206	1.24213	350	0	7
2023.04.10	03:35:00	1.24216	1.24225	1.24187	1.24192	401	0	7
2023.04.10	03:40:00	1.24193	1.24209	1.24185	1.24203	410	0	7
2023.04.10	03:45:00	1.24202	1.24203	1.24154	1.24168	588	0	7
2023.04.10	03:50:00	1.24167	1.24198	1.24158	1.24196	812	0	7
2023.04.10	03:55:00	1.24200	1.24217	1.24165	1.24166	472	0	7
2023.04.10	04:00:00	1.24166	1.24186	1.24156	1.24184	605	0	7
2023.04.10	04:05:00	1.24183	1.24213	1.24183	1.24193	392	0	7
2023.04.10	04:10:00	1.24193	1.24212	1.24184	1.24205	629	0	7
2023.04.10	04:15:00	1.24204	1.24215	1.24185	1.24208	415	0	7
2023.04.10	04:20:00	1.24208	1.24208	1.24165	1.24165	362	0	7
2023.04.10	04:25:00	1.24165	1.24176	1.24155	1.24170	236	0	7
2023.04.10	04:30:00	1.24170	1.24170	1.24119	1.24119	327	0	7
2023.04.10	04:35:00	1.24118	1.24146	1.24115	1.24123	379	0	7
2023.04.10	04:40:00	1.24123	1.24144	1.24122	1.24139	480	0	7
2023.04.10	04:45:00	1.24139	1.24139	1.24123	1.24127	423	0	7
2023.04.10	04:50:00	1.24126	1.24161	1.24112	1.24114	515	0	7
2023.04.10	04:55:00	1.24115	1.24156	1.24108	1.24155	349	0	7
2023.04.10	05:00:00	1.24154	1.24167	1.24141	1.24166	510	0	7
2023.04.10	05:05:00	1.24165	1.24166	1.24141	1.24158	523	0	7
2023.04.10	05:10:00	1.24159	1.24182	1.24151	1.24165	521	0	7
2023.04.10	05:15:00	1.24162	1.24172	1.24153	1.24165	330	0	7
2023.04.10	05:20:00	1.24165	1.24175	1.24157	1.24161	438	0	7
2023.04.10	05:25:00	1.24160	1.24171	1.24153	1.24156	361	0	7
2023.04.10	05:30:00	1.24157	1.24166	1.24131	1.24133	424	0	7
2023.04.10	05:35:00	1.24132	1.24141	1.24119	1.24119	284	0	7
2023.04.10	05:40:00	1.24120	1.24131	1.24111	1.24122	316	0	7
2023.04.10	05:45:00	1.24121	1.24125	1.24114	1.24121	294	0	7
2023.04.10	05:50:00	1.24122	1.24134	1.24121	1.24123	214	0	7
2023.04.10	05:55:00	1.24123	1.24127	1.24101	1.24105	202	0	7
2023.04.10	06:00:00	1.24106	1.24107	1.24077	1.24093	368	0	7
2023.04.10	06:05:00	1.24092	1.24100	1.24088	1.24097	281	0	7
2023.04.10	06:10:00	1.24098	1.24098	1.24084	1.24088	344	0	7
2023.04.10	06:15:00	1.24089	1.24106	1.24083	1.24101	262	0	7
2023.04.10	06:20:00	1.24102	1.24124	1.24092	1.24122	226	0	7
2023.04.10	06:25:00	1.24123	1.24125	1.24115	1.24120	212	0	7
2023.04.10	06:30:00	1.24120	1.24127	1.24113	1.24126	276	0	7
2023.04.10	06:35:00	1.24125	1.24148	1.24120	1.24133	279	0	7
2023.04.10	06:40:00	1.24134	1.24136	1.24114	1.24134	442	0	7
2023.04.10	06:45:00	1.24134	1.24137	1.24093	1.24096	318	0	7
2023.04.10	06:50:00	1.24096	1.24107	1.24093	1.24096	323	0	7
2023.04.10	06:55:00	1.24095	1.24096	1.24073	1.24083	205	0	7
2023.04.10	07:00:00	1.24087	1.24087	1.24043	1.24047	258	0	4
2023.04.10	07:05:00	1.24046	1.24060	1.24039	1.24059	189	0	4
2023.04.10	07:10:00	1.24059	1.24065	1.24055	1.24060	174	0	4
2023.04.10	07:15:00	1.24060	1.24081	1.24059	1.24060	268	0	1
2023.04.10	07:20:00	1.24059	1.24062	1.24051	1.24057	265	0	4
2023.04.10	07:25:00	1.24055	1.24072	1.24047	1.24047	258	0	4
2023.04.10	07:30:00	1.24048	1.24065	1.24045	1.24062	270	0	4
2023.04.10	07:35:00	1.24062	1.24070	1.24056	1.24062	210	0	4
2023.04.10	07:40:00	1.24061	1.24080	1.24054	1.24067	257	0	4
2023.04.10	07:45:00	1.24067	1.24079	1.24054	1.24056	295	0	4
2023.04.10	07:50:00	1.24054	1.24067	1.24054	1.24058	488	0	4
2023.04.10	07:55:00	1.24059	1.24066	1.24047	1.24057	374	0	4
2023.04.10	08:00:00	1.24057	1.24057	1.24004	1.24012	312	0	4
2023.04.10	08:05:00	1.24014	1.24029	1.24001	1.24003	323	0	4
2023.04.10	08:10:00	1.24003	1.24041	1.23993	1.24040	321	0	4
2023.04.10	08:15:00	1.24039	1.24055	1.24039	1.24049	235	0	4
2023.04.10	08:20:00	1.24050	1.24052	1.24031	1.24047	279	0	4
2023.04.10	08:25:00	1.24048	1.24068	1.24034	1.24067	314	0	4
2023.04.10	08:30:00	1.24068	1.24112	1.24066	1.24100	315	0	3
2023.04.10	08:35:00	1.24101	1.24110	1.24086	1.24108	251	0	4
2023.04.10	08:40:00	1.24108	1.24108	1.24055	1.24057	295	0	4
2023.04.10	08:45:00	1.24056	1.24081	1.24047	1.24080	337	0	4
2023.04.10	08:50:00	1.24078	1.24097	1.24064	1.24078	440	0	4
2023.04.10	08:55:00	1.24078	1.24096	1.24074	1.24089	430	0	4
2023.04.10	09:00:00	1.24092	1.24109	1.24078	1.24089	378	0	4
2023.04.10	09:05:00	1.24090	1.24090	1.24039	1.24068	222	0	4
2023.04.10	09:10:00	1.24068	1.24068	1.24027	1.24028	237	0	4
2023.04.10	09:15:00	1.24028	1.24042	1.23982	1.24015	280	0	4
2023.04.10	09:20:00	1.24016	1.24038	1.23980	1.24001	393	0	4
2023.04.10	09:25:00	1.24000	1.24007	1.23968	1.24003	283	0	4
2023.04.10	09:30:00	1.24003	1.24072	1.23986	1.24066	418	0	4
2023.04.10	09:35:00	1.24067	1.24086	1.24045	1.24060	311	0	4
2023.04.10	09:40:00	1.24060	1.24087	1.24057	1.24086	428	0	4
2023.04.10	09:45:00	1.24086	1.24117	1.24069	1.24089	300	0	4
2023.04.10	09:50:00	1.24090	1.24173	1.24088	1.24162	396	0	4
2023.04.10	09:55:00	1.24160	1.24173	1.24155	1.24160	338	0	3
2023.04.10	10:00:00	1.24159	1.24238	1.24156	1.24197	492	0	4
2023.04.10	10:05:00	1.24197	1.24226	1.24187	1.24191	291	0	4
2023.04.10	10:10:00	1.24191	1.24214	1.24181	1.24197	250	0	4
2023.04.10	10:15:00	1.24196	1.24262	1.24196	1.24236	418	0	4
2023.04.10	10:20:00	1.24235	1.24237	1.24189	1.24196	418	0	4
2023.04.10	10:25:00	1.24197	1.24198	1.24144	1.24146	185	0	4
2023.04.10	10:30:00	1.24147	1.24182	1.24134	1.24138	380	0	4
2023.04.10	10:35:00	1.24139	1.24218	1.24138	1.24205	418	0	4
2023.04.10	10:40:00	1.24206	1.24220	1.24194	1.24197	308	0	4
2023.04.10	10:45:00	1.24198	1.24199	1.24156	1.24170	369	0	4
2023.04.10	10:50:00	1.24170	1.24230	1.24163	1.24225	275	0	4
2023.04.10	10:55:00	1.24225	1.24269	1.24187	1.24267	386	0	4
2023.04.10	11:00:00	1.24267	1.24277	1.24214	1.24228	382	0	4
2023.04.10	11:05:00	1.24227	1.24285	1.24225	1.24271	240	0	4
2023.04.10	11:10:00	1.24271	1.24296	1.24262	1.24272	432	0	4
2023.04.10	11:15:00	1.24271	1.24286	1.24235	1.24266	400	0	4
2023.04.10	11:20:00	1.24267	1.24294	1.24258	1.24294	261	0	4
2023.04.10	11:25:00	1.24287	1.24329	1.24285	1.24320	242	0	4
2023.04.10	11:30:00	1.24319	1.24335	1.24299	1.24314	383	0	4
2023.04.10	11:35:00	1.24314	1.24321	1.24302	1.24305	112	0	4
2023.04.10	11:40:00	1.24305	1.24340	1.24303	1.24329	172	0	4
2023.04.10	11:45:00	1.24329	1.24337	1.24287	1.24287	299	0	4
2023.04.10	11:50:00	1.24287	1.24288	1.24242	1.24263	291	0	4
2023.04.10	11:55:00	1.24262	1.24296	1.24246	1.24285	255	0	4
2023.04.10	12:00:00	1.24284	1.24294	1.24255	1.24286	415	0	4
2023.04.10	12:05:00	1.24285	1.24291	1.24262	1.24263	477	0	4
2023.04.10	12:10:00	1.24262	1.24292	1.24258	1.24291	418	0	4
2023.04.10	12:15:00	1.24292	1.24334	1.24278	1.24307	302	0	4
2023.04.10	12:20:00	1.24307	1.24343	1.24303	1.24317	271	0	4
2023.04.10	12:25:00	1.24317	1.24385	1.24315	1.24385	219	0	4
2023.04.10	12:30:00	1.24388	1.24424	1.24356	1.24413	492	0	4
2023.04.10	12:35:00	1.24413	1.24417	1.24380	1.24413	279	0	4
2023.04.10	12:40:00	1.24413	1.24414	1.24372	1.24377	426	0	4
2023.04.10	12:45:00	1.24377	1.24383	1.24336	1.24338	220	0	4
2023.04.10	12:50:00	1.24337	1.24339	1.24305	1.24310	194	0	0
2023.04.10	12:55:00	1.24311	1.24368	1.24310	1.24343	333	0	4
2023.04.10	13:00:00	1.24343	1.24354	1.24298	1.24334	342	0	4
2023.04.10	13:05:00	1.24335	1.24351	1.24317	1.24342	178	0	1
2023.04.10	13:10:00	1.24342	1.24365	1.24335	1.24351	354	0	4
2023.04.10	13:15:00	1.24354	1.24363	1.24338	1.24345	223	0	4
2023.04.10	13:20:00	1.24344	1.24353	1.24324	1.24342	401	0	4
2023.04.10	13:25:00	1.24341	1.24373	1.24326	1.24362	321	0	4
2023.04.10	13:30:00	1.24362	1.24395	1.24355	1.24365	451	0	4
2023.04.10	13:35:00	1.24365	1.24375	1.24337	1.24360	475	0	4
2023.04.10	13:40:00	1.24360	1.24379	1.24344	1.24360	291	0	4
2023.04.10	13:45:00	1.24360	1.24367	1.24338	1.24342	199	0	4
2023.04.10	13:50:00	1.24341	1.24359	1.24326	1.24342	219	0	4
2023.04.10	13:55:00	1.24342	1.24344	1.24297	1.24298	344	0	4
2023.04.10	14:00:00	1.24299	1.24343	1.24290	1.24331	271	0	4
2023.04.10	14:05:00	1.24331	1.24352	1.24330	1.24343	245	0	0
2023.04.10	14:10:00	1.24343	1.24344	1.24270	1.24271	372	0	4
2023.04.10	14:15:00	1.24270	1.24292	1.24178	1.24196	505	0	0
2023.04.10	14:20:00	1.24196	1.24202	1.24140	1.24191	447	0	1
2023.04.10	14:25:00	1.24192	1.24197	1.24153	1.24171	342	0	0
2023.04.10	14:30:00	1.24171	1.24171	1.24089	1.24127	497	0	1
2023.04.10	14:35:00	1.24127	1.24162	1.24122	1.24141	269	0	0
2023.04.10	14:40:00	1.24140	1.24194	1.24117	1.24194	538	0	0
2023.04.10	14:45:00	1.24194	1.24224	1.24189	1.24203	434	0	0
2023.04.10	14:50:00	1.24204	1.24232	1.24157	1.24167	593	0	4
2023.04.10	14:55:00	1.24166	1.24170	1.24119	1.24121	423	0	4
2023.04.10	15:00:00	1.24122	1.24159	1.24088	1.24111	690	0	4
2023.04.10	15:05:00	1.24111	1.24111	1.23907	1.23938	851	0	3
2023.04.10	15:10:00	1.23939	1.23948	1.23803	1.23843	647	0	0
2023.04.10	15:15:00	1.23843	1.23861	1.23699	1.23753	781	0	4
2023.04.10	15:20:00	1.23737	1.23777	1.23704	1.23716	823	0	4
2023.04.10	15:25:00	1.23717	1.23766	1.23690	1.23748	849	0	4
2023.04.10	15:30:00	1.23748	1.23807	1.23711	1.23717	744	0	4
2023.04.10	15:35:00	1.23713	1.23753	1.23693	1.23748	483	0	3
2023.04.10	15:40:00	1.23749	1.23775	1.23681	1.23700	638	0	0
2023.04.10	15:45:00	1.23699	1.23702	1.23526	1.23534	616	0	4
2023.04.10	15:50:00	1.23535	1.23579	1.23516	1.23530	685	0	4
2023.04.10	15:55:00	1.23530	1.23537	1.23495	1.23517	843	0	4
2023.04.10	16:00:00	1.23516	1.23584	1.23478	1.23479	685	0	3
2023.04.10	16:05:00	1.23481	1.23522	1.23443	1.23522	512	0	4
2023.04.10	16:10:00	1.23522	1.23583	1.23511	1.23576	556	0	4
2023.04.10	16:15:00	1.23576	1.23623	1.23566	1.23604	264	0	4
2023.04.10	16:20:00	1.23604	1.23604	1.23552	1.23575	406	0	2
2023.04.10	16:25:00	1.23574	1.23576	1.23518	1.23571	357	0	4
2023.04.10	16:30:00	1.23567	1.23581	1.23508	1.23549	556	0	4
2023.04.10	16:35:00	1.23549	1.23632	1.23528	1.23631	490	0	4
2023.04.10	16:40:00	1.23631	1.23641	1.23563	1.23597	388	0	4
2023.04.10	16:45:00	1.23597	1.23652	1.23583	1.23597	406	0	4
2023.04.10	16:50:00	1.23596	1.23629	1.23546	1.23560	323	0	4
2023.04.10	16:55:00	1.23561	1.23579	1.23537	1.23552	401	0	4
2023.04.10	17:00:00	1.23552	1.23629	1.23509	1.23627	396	0	4
2023.04.10	17:05:00	1.23628	1.23644	1.23590	1.23639	484	0	4
2023.04.10	17:10:00	1.23640	1.23652	1.23598	1.23645	276	0	4
2023.04.10	17:15:00	1.23638	1.23690	1.23631	1.23658	260	0	4
2023.04.10	17:20:00	1.23658	1.23658	1.23570	1.23577	255	0	4
2023.04.10	17:25:00	1.23578	1.23579	1.23530	1.23554	371	0	4
2023.04.10	17:30:00	1.23555	1.23575	1.23545	1.23554	166	0	4
2023.04.10	17:35:00	1.23554	1.23606	1.23554	1.23605	189	0	4
2023.04.10	17:40:00	1.23605	1.23623	1.23581	1.23623	245	0	4
2023.04.10	17:45:00	1.23623	1.23651	1.23587	1.23595	256	0	4
2023.04.10	17:50:00	1.23595	1.23604	1.23575	1.23584	165	0	4
2023.04.10	17:55:00	1.23584	1.23595	1.23541	1.23592	277	0	4
2023.04.10	18:00:00	1.23593	1.23673	1.23592	1.23636	500	0	4
2023.04.10	18:05:00	1.23636	1.23683	1.23636	1.23663	428	0	4
2023.04.10	18:10:00	1.23664	1.23664	1.23644	1.23661	471	0	4
2023.04.10	18:15:00	1.23661	1.23684	1.23640	1.23680	480	0	4
2023.04.10	18:20:00	1.23681	1.23748	1.23675	1.23736	386	0	4
2023.04.10	18:25:00	1.23736	1.23736	1.23674	1.23685	434	0	4
2023.04.10	18:30:00	1.23684	1.23712	1.23641	1.23645	419	0	4
2023.04.10	18:35:00	1.23644	1.23651	1.23623	1.23631	309	0	4
2023.04.10	18:40:00	1.23631	1.23639	1.23616	1.23624	269	0	4
2023.04.10	18:45:00	1.23624	1.23645	1.23601	1.23644	318	0	4
2023.04.10	18:50:00	1.23644	1.23663	1.23603	1.23611	145	0	4
2023.04.10	18:55:00	1.23612	1.23612	1.23562	1.23576	248	0	4
2023.04.10	19:00:00	1.23577	1.23602	1.23573	1.23598	295	0	4
2023.04.10	19:05:00	1.23598	1.23602	1.23563	1.23574	283	0	4
2023.04.10	19:10:00	1.23573	1.23595	1.23565	1.23587	201	0	4
2023.04.10	19:15:00	1.23587	1.23624	1.23580	1.23614	271	0	4
2023.04.10	19:20:00	1.23615	1.23655	1.23600	1.23652	351	0	4
2023.04.10	19:25:00	1.23652	1.23687	1.23645	1.23664	233	0	4
2023.04.10	19:30:00	1.23662	1.23702	1.23660	1.23698	246	0	4
2023.04.10	19:35:00	1.23698	1.23743	1.23694	1.23735	365	0	4
2023.04.10	19:40:00	1.23735	1.23758	1.23731	1.23751	339	0	3
2023.04.10	19:45:00	1.23750	1.23799	1.23750	1.23766	310	0	4
2023.04.10	19:50:00	1.23765	1.23782	1.23754	1.23756	376	0	4
2023.04.10	19:55:00	1.23757	1.23768	1.23750	1.23752	324	0	4
2023.04.10	20:00:00	1.23753	1.23771	1.23749	1.23756	423	0	4
2023.04.10	20:05:00	1.23756	1.23774	1.23751	1.23771	242	0	5
2023.04.10	20:10:00	1.23771	1.23792	1.23765	1.23782	294	0	5
2023.04.10	20:15:00	1.23781	1.23803	1.23781	1.23796	241	0	5
2023.04.10	20:20:00	1.23795	1.23826	1.23791	1.23792	253	0	4
2023.04.10	20:25:00	1.23789	1.23789	1.23770	1.23787	247	0	5
2023.04.10	20:30:00	1.23787	1.23801	1.23758	1.23766	194	0	5
2023.04.10	20:35:00	1.23767	1.23772	1.23758	1.23759	89	0	5
2023.04.10	20:40:00	1.23760	1.23763	1.23727	1.23729	162	0	3
2023.04.10	20:45:00	1.23734	1.23774	1.23718	1.23773	133	0	3
2023.04.10	20:50:00	1.23774	1.23813	1.23774	1.23782	429	0	5
2023.04.10	20:55:00	1.23783	1.23786	1.23771	1.23781	161	0	5
2023.04.10	21:00:00	1.23781	1.23803	1.23771	1.23799	297	0	5
2023.04.10	21:05:00	1.23799	1.23811	1.23771	1.23772	307	0	5
2023.04.10	21:10:00	1.23771	1.23795	1.23769	1.23770	326	0	5
2023.04.10	21:15:00	1.23771	1.23775	1.23757	1.23760	210	0	5
2023.04.10	21:20:00	1.23761	1.23783	1.23757	1.23769	356	0	5
2023.04.10	21:25:00	1.23768	1.23773	1.23743	1.23752	364	0	5
2023.04.10	21:30:00	1.23760	1.23764	1.23747	1.23749	310	0	5
2023.04.10	21:35:00	1.23748	1.23758	1.23731	1.23752	270	0	2
2023.04.10	21:40:00	1.23753	1.23754	1.23731	1.23743	255	0	5
2023.04.10	21:45:00	1.23743	1.23761	1.23740	1.23753	247	0	5
2023.04.10	21:50:00	1.23752	1.23767	1.23749	1.23761	247	0	4
2023.04.10	21:55:00	1.23762	1.23795	1.23762	1.23790	365	0	5
2023.04.10	22:00:00	1.23791	1.23822	1.23789	1.23795	190	0	5
2023.04.10	22:05:00	1.23795	1.23814	1.23783	1.23809	92	0	3
2023.04.10	22:10:00	1.23811	1.23814	1.23782	1.23783	179	0	5
2023.04.10	22:15:00	1.23783	1.23790	1.23768	1.23776	172	0	1
2023.04.10	22:20:00	1.23776	1.23779	1.23758	1.23758	124	0	5
2023.04.10	22:25:00	1.23759	1.23787	1.23756	1.23778	172	0	5
2023.04.10	22:30:00	1.23778	1.23790	1.23777	1.23777	134	0	5
2023.04.10	22:35:00	1.23776	1.23796	1.23771	1.23796	106	0	4
2023.04.10	22:40:00	1.23796	1.23814	1.23792	1.23810	190	0	5
2023.04.10	22:45:00	1.23810	1.23843	1.23801	1.23829	370	0	5
2023.04.10	22:50:00	1.23829	1.23832	1.23807	1.23821	207	0	5
2023.04.10	22:55:00	1.23821	1.23848	1.23808	1.23846	170	0	5
2023.04.10	23:00:00	1.23845	1.23845	1.23827	1.23833	160	0	5
2023.04.10	23:05:00	1.23833	1.23834	1.23820	1.23828	157	0	8
2023.04.10	23:10:00	1.23829	1.23837	1.23823	1.23823	42	0	8
2023.04.10	23:15:00	1.23824	1.23830	1.23806	1.23807	75	0	6
2023.04.10	23:20:00	1.23806	1.23829	1.23806	1.23827	76	0	8
2023.04.10	23:25:00	1.23827	1.23829	1.23800	1.23802	61	0	8
2023.04.10	23:30:00	1.23803	1.23828	1.23802	1.23827	77	0	6
2023.04.10	23:35:00	1.23829	1.23829	1.23820	1.23822	22	0	7
2023.04.10	23:40:00	1.23828	1.23831	1.23820	1.23822	24	0	8
2023.04.10	23:45:00	1.23822	1.23831	1.23821	1.23823	23	0	8
2023.04.10	23:50:00	1.23824	1.23831	1.23822	1.23824	29	0	8
2023.04.11	00:00:00	1.23809	1.23809	1.23776	1.23778	4	0	34
2023.04.11	00:05:00	1.23778	1.23778	1.23773	1.23777	3	0	101
2023.04.11	00:10:00	1.23777	1.23777	1.23773	1.23773	5	0	101
2023.04.11	00:15:00	1.23773	1.23821	1.23773	1.23821	18	0	19
2023.04.11	00:20:00	1.23790	1.23821	1.23772	1.23786	18	0	19
2023.04.11	00:25:00	1.23784	1.23821	1.23769	1.23787	22	0	19
2023.04.11	00:30:00	1.23798	1.23799	1.23769	1.23799	21	0	17
2023.04.11	00:35:00	1.23792	1.23805	1.23788	1.23793	49	0	17
2023.04.11	00:40:00	1.23797	1.23807	1.23779	1.23784	51	0	8
2023.04.11	00:45:00	1.23784	1.23802	1.23776	1.23782	17	0	8
2023.04.11	00:50:00	1.23782	1.23808	1.23782	1.23805	53	0	17
2023.04.11	00:55:00	1.23794	1.23825	1.23789	1.23825	46	0	17
2023.04.11	01:00:00	1.23818	1.23826	1.23788	1.23821	139	0	8
2023.04.11	01:05:00	1.23820	1.23834	1.23814	1.23834	40	0	8
2023.04.11	01:10:00	1.23833	1.23850	1.23824	1.23846	105	0	8
2023.04.11	01:15:00	1.23842	1.23863	1.23824	1.23859	454	0	8
2023.04.11	01:20:00	1.23858	1.23874	1.23844	1.23845	218	0	8
2023.04.11	01:25:00	1.23845	1.23853	1.23840	1.23843	182	0	8
2023.04.11	01:30:00	1.23843	1.23850	1.23838	1.23849	102	0	8
2023.04.11	01:35:00	1.23850	1.23854	1.23838	1.23848	218	0	8
2023.04.11	01:40:00	1.23848	1.23861	1.23845	1.23847	427	0	8
2023.04.11	01:45:00	1.23846	1.23853	1.23839	1.23852	252	0	8
2023.04.11	01:50:00	1.23852	1.23858	1.23848	1.23851	173	0	8
2023.04.11	01:55:00	1.23852	1.23876	1.23849	1.23869	93	0	8
2023.04.11	02:00:00	1.23869	1.23875	1.23847	1.23860	259	0	7
2023.04.11	02:05:00	1.23856	1.23862	1.23848	1.23861	242	0	7
2023.04.11	02:10:00	1.23860	1.23863	1.23854	1.23861	196	0	12
2023.04.11	02:15:00	1.23858	1.23870	1.23857	1.23866	237	0	7
2023.04.11	02:20:00	1.23866	1.23880	1.23866	1.23880	130	0	7
2023.04.11	02:25:00	1.23880	1.23893	1.23880	1.23888	90	0	7
2023.04.11	02:30:00	1.23888	1.23900	1.23888	1.23896	79	0	4
2023.04.11	02:35:00	1.23896	1.23900	1.23892	1.23892	102	0	7
2023.04.11	02:40:00	1.23892	1.23903	1.23892	1.23896	31	0	4
2023.04.11	02:45:00	1.23896	1.23896	1.23880	1.23893	78	0	5
2023.04.11	02:50:00	1.23893	1.23911	1.23893	1.23910	102	0	7
2023.04.11	02:55:00	1.23910	1.23923	1.23903	1.23912	105	0	7
2023.04.11	03:00:00	1.23909	1.23971	1.23909	1.23933	493	0	7
2023.04.11	03:05:00	1.23933	1.23975	1.23930	1.23975	601	0	7
2023.04.11	03:10:00	1.23976	1.24007	1.23972	1.24000	464	0	7
2023.04.11	03:15:00	1.24000	1.24034	1.24000	1.24023	490	0	7
2023.04.11	03:20:00	1.24022	1.24023	1.23983	1.23990	489	0	7
2023.04.11	03:25:00	1.23991	1.24005	1.23967	1.23968	511	0	7
2023.04.11	03:30:00	1.23968	1.23985	1.23961	1.23977	360	0	7
2023.04.11	03:35:00	1.23977	1.23977	1.23941	1.23971	413	0	7
2023.04.11	03:40:00	1.23970	1.23986	1.23968	1.23981	227	0	5
2023.04.11	03:45:00	1.23982	1.23984	1.23959	1.23961	317	0	7
2023.04.11	03:50:00	1.23961	1.23989	1.23959	1.23961	226	0	7
2023.04.11	03:55:00	1.23961	1.24005	1.23959	1.23983	531	0	7
2023.04.11	04:00:00	1.23981	1.23993	1.23953	1.23969	911	0	7
2023.04.11	04:05:00	1.23969	1.23981	1.23941	1.23946	308	0	7
2023.04.11	04:10:00	1.23946	1.23953	1.23894	1.23901	431	0	7
2023.04.11	04:15:00	1.23901	1.23961	1.23901	1.23954	326	0	7
2023.04.11	04:20:00	1.23954	1.23962	1.23904	1.23905	190	0	7
2023.04.11	04:25:00	1.23904	1.23926	1.23901	1.23914	301	0	7
2023.04.11	04:30:00	1.23913	1.23925	1.23869	1.23869	614	0	7
2023.04.11	04:35:00	1.23869	1.23975	1.23865	1.23966	581	0	7
2023.04.11	04:40:00	1.23966	1.23980	1.23943	1.23949	712	0	7
2023.04.11	04:45:00	1.23950	1.23962	1.23936	1.23961	421	0	7
2023.04.11	04:50:00	1.23960	1.23964	1.23941	1.23950	451	0	7
2023.04.11	04:55:00	1.23950	1.23997	1.23942	1.23984	439	0	7
2023.04.11	05:00:00	1.23982	1.24009	1.23969	1.24008	651	0	7
2023.04.11	05:05:00	1.24008	1.24056	1.23992	1.24045	777	0	7
2023.04.11	05:10:00	1.24044	1.24077	1.24033	1.24056	781	0	7
2023.04.11	05:15:00	1.24055	1.24057	1.24034	1.24047	555	0	7
2023.04.11	05:20:00	1.24046	1.24058	1.24043	1.24056	607	0	7
2023.04.11	05:25:00	1.24057	1.24071	1.24036	1.24041	438	0	7
2023.04.11	05:30:00	1.24041	1.24049	1.24032	1.24035	466	0	7
2023.04.11	05:35:00	1.24035	1.24040	1.24004	1.24007	500	0	7
2023.04.11	05:40:00	1.24009	1.24029	1.24004	1.24028	311	0	7
2023.04.11	05:45:00	1.24029	1.24037	1.24013	1.24035	241	0	7
2023.04.11	05:50:00	1.24035	1.24049	1.24026	1.24031	341	0	7
2023.04.11	05:55:00	1.24031	1.24045	1.24025	1.24042	267	0	7
2023.04.11	06:00:00	1.24043	1.24047	1.24027	1.24037	287	0	7
2023.04.11	06:05:00	1.24038	1.24074	1.24035	1.24074	257	0	7
2023.04.11	06:10:00	1.24075	1.24077	1.24060	1.24073	393	0	7
2023.04.11	06:15:00	1.24073	1.24112	1.24072	1.24106	249	0	7
2023.04.11	06:20:00	1.24106	1.24132	1.24097	1.24103	281	0	7
2023.04.11	06:25:00	1.24102	1.24103	1.24063	1.24077	351	0	7
2023.04.11	06:30:00	1.24078	1.24082	1.24053	1.24064	475	0	7
2023.04.11	06:35:00	1.24063	1.24064	1.24048	1.24054	329	0	7
2023.04.11	06:40:00	1.24055	1.24070	1.24046	1.24053	416	0	7
2023.04.11	06:45:00	1.24054	1.24062	1.24038	1.24041	304	0	5
2023.04.11	06:50:00	1.24040	1.24074	1.24037	1.24070	527	0	7
2023.04.11	06:55:00	1.24071	1.24071	1.24040	1.24061	331	0	7
2023.04.11	07:00:00	1.24061	1.24100	1.24060	1.24091	310	0	4
2023.04.11	07:05:00	1.24092	1.24101	1.24077	1.24096	322	0	4
2023.04.11	07:10:00	1.24097	1.24119	1.24094	1.24108	376	0	4
2023.04.11	07:15:00	1.24109	1.24109	1.24067	1.24073	359	0	4
2023.04.11	07:20:00	1.24073	1.24074	1.24050	1.24068	295	0	4
2023.04.11	07:25:00	1.24070	1.24081	1.24065	1.24068	295	0	4
2023.04.11	07:30:00	1.24068	1.24080	1.24063	1.24073	225	0	4
2023.04.11	07:35:00	1.24073	1.24077	1.24058	1.24068	252	0	4
2023.04.11	07:40:00	1.24068	1.24080	1.24054	1.24056	254	0	4
2023.04.11	07:45:00	1.24056	1.24068	1.24034	1.24035	409	0	4
2023.04.11	07:50:00	1.24036	1.24047	1.24006	1.24016	347	0	0
2023.04.11	07:55:00	1.24015	1.24038	1.24010	1.24036	201	0	0
2023.04.11	08:00:00	1.24037	1.24063	1.24035	1.24062	649	0	4
2023.04.11	08:05:00	1.24062	1.24071	1.24043	1.24054	489	0	4
2023.04.11	08:10:00	1.24054	1.24077	1.24052	1.24069	840	0	4
2023.04.11	08:15:00	1.24070	1.24099	1.24066	1.24097	616	0	4
2023.04.11	08:20:00	1.24098	1.24116	1.24078	1.24099	585	0	4
2023.04.11	08:25:00	1.24099	1.24118	1.24086	1.24102	500	0	4
2023.04.11	08:30:00	1.24103	1.24121	1.24084	1.24086	499	0	4
2023.04.11	08:35:00	1.24086	1.24086	1.24056	1.24066	606	0	4
2023.04.11	08:40:00	1.24064	1.24087	1.24059	1.24071	578	0	4
2023.04.11	08:45:00	1.24070	1.24119	1.24059	1.24119	509	0	4
2023.04.11	08:50:00	1.24120	1.24125	1.24087	1.24090	456	0	4
